fid,label,start_date,end_date,longitude,latitude
"4098",girassol,2022/03/10,2022/06/20,-49.4436903783109,-18.0466108607911
"4099",girassol,2022/03/10,2022/06/20,-49.4383655839187,-18.0493677383285
"4100",girassol,2022/03/10,2022/06/20,-49.4433712029433,-18.0481466263598
"4101",girassol,2022/03/10,2022/06/20,-49.4428290254994,-18.0469203628148
"4102",girassol,2022/03/10,2022/06/20,-49.4380105818653,-18.0545727778759
"4103",girassol,2022/03/10,2022/06/20,-49.4423081813386,-18.0453538651415
"4104",girassol,2022/03/10,2022/06/20,-49.4421139734717,-18.0450754320173
"4105",girassol,2022/03/10,2022/06/20,-49.4400143439453,-18.0520299982529
"4106",girassol,2022/03/10,2022/06/20,-49.4422649669944,-18.0522199842573
"4107",girassol,2022/03/10,2022/06/20,-49.4409355008754,-18.0462456046035
"4108",girassol,2022/03/10,2022/06/20,-49.4394350471835,-18.0473634068021
"4109",girassol,2022/03/10,2022/06/20,-49.4373487533698,-18.0524435043064
"4110",girassol,2022/03/10,2022/06/20,-49.4396121112766,-18.0488889600944
"4111",girassol,2022/03/10,2022/06/20,-49.4423745549988,-18.0494548684753
"4112",girassol,2022/03/10,2022/06/20,-49.4411225862782,-18.0448803054699
"4113",girassol,2022/03/10,2022/06/20,-49.4430155971399,-18.0488826217571
"4114",girassol,2022/03/10,2022/06/20,-49.443437682514,-18.0493777704943
"4115",girassol,2022/03/10,2022/06/20,-49.4415232148718,-18.0485995653603
"4116",girassol,2022/03/10,2022/06/20,-49.4407269735955,-18.0523125447786
"4117",girassol,2022/03/10,2022/06/20,-49.4431539096337,-18.0445185082326
"4118",girassol,2022/03/10,2022/06/20,-49.4428628856064,-18.0481611802833
"4119",girassol,2022/03/10,2022/06/20,-49.4391674610508,-18.0508003674497
"4120",girassol,2022/03/10,2022/06/20,-49.4401150690142,-18.0491063037706
"4121",girassol,2022/03/10,2022/06/20,-49.4442905022955,-18.0451204291635
"4122",girassol,2022/03/10,2022/06/20,-49.440789414034,-18.0537570672377
"4123",girassol,2022/03/10,2022/06/20,-49.443882087603,-18.0485181509542
"4124",girassol,2022/03/10,2022/06/20,-49.4417130729127,-18.0456903775921
"4125",girassol,2022/03/10,2022/06/20,-49.4404151112538,-18.0503615859085
"4126",girassol,2022/03/10,2022/06/20,-49.4407040245453,-18.0472434272178
"4127",girassol,2022/03/10,2022/06/20,-49.4425506707933,-18.0471807048776
"4128",girassol,2022/03/10,2022/06/20,-49.4394720135806,-18.0540529415214
"4129",girassol,2022/03/10,2022/06/20,-49.4417440434959,-18.0509501297681
"4130",girassol,2022/03/10,2022/06/20,-49.4430836756927,-18.0474413847731
"4131",girassol,2022/03/10,2022/06/20,-49.4390225272933,-18.0502015617177
"4132",girassol,2022/03/10,2022/06/20,-49.4420205234976,-18.0481457004963
"4133",girassol,2022/03/10,2022/06/20,-49.4391352290267,-18.0481504386458
"4134",girassol,2022/03/10,2022/06/20,-49.4399719256423,-18.0525490171121
"4135",girassol,2022/03/10,2022/06/20,-49.4394720278644,-18.0519461043952
"4136",girassol,2022/03/10,2022/06/20,-49.4389322129256,-18.0487430212499
"4137",girassol,2022/03/10,2022/06/20,-49.4377177244033,-18.0486745251867
"4138",girassol,2022/03/10,2022/06/20,-49.4384313168483,-18.0519332894928
"4139",girassol,2022/03/10,2022/06/20,-49.4412532517413,-18.0475800637842
"4140",girassol,2022/03/10,2022/06/20,-49.4420809829726,-18.0471003003675
"4141",girassol,2022/03/10,2022/06/20,-49.4399021702654,-18.051504116486
"4142",girassol,2022/03/10,2022/06/20,-49.4410650266599,-18.0451552318721
"4143",girassol,2022/03/10,2022/06/20,-49.4422389952574,-18.0508674884595
"4144",girassol,2022/03/10,2022/06/20,-49.4365985201522,-18.0499373922302
"4145",girassol,2022/03/10,2022/06/20,-49.4439652086185,-18.0455876662203
"4146",girassol,2022/03/10,2022/06/20,-49.4421523770898,-18.0513797294934
"4147",girassol,2022/03/10,2022/06/20,-49.4390273486656,-18.0523805232223
"4148",girassol,2022/03/10,2022/06/20,-49.4427726282368,-18.0484872113374
"4149",girassol,2022/03/10,2022/06/20,-49.4449762088518,-18.046479507321
"4150",girassol,2022/03/10,2022/06/20,-49.4392973182189,-18.0497019395528
"4151",girassol,2022/03/10,2022/06/20,-49.4377658522595,-18.0516596031154
"4152",girassol,2022/03/10,2022/06/20,-49.4411619631475,-18.0528392756677
"4153",girassol,2022/03/10,2022/06/20,-49.4372503738093,-18.0533385030084
"4154",girassol,2022/03/10,2022/06/20,-49.4415394741491,-18.0465372026901
"4155",girassol,2022/03/10,2022/06/20,-49.4368498595872,-18.051228213071
"4156",girassol,2022/03/10,2022/06/20,-49.4430843076427,-18.0499284244364
"4157",girassol,2022/03/10,2022/06/20,-49.4439276662911,-18.0475214173699
"4158",girassol,2022/03/10,2022/06/20,-49.4424580501164,-18.0478359596132
"4159",girassol,2022/03/10,2022/06/20,-49.4426277580585,-18.0497418100355
"4160",girassol,2022/03/10,2022/06/20,-49.4387384047512,-18.0483304649609
"4161",girassol,2022/03/10,2022/06/20,-49.4422262665259,-18.0442328460197
"4162",girassol,2022/03/10,2022/06/20,-49.4426798981799,-18.0511336974909
"4163",girassol,2022/03/10,2022/06/20,-49.4385408186478,-18.0559539229609
"4164",girassol,2022/03/10,2022/06/20,-49.436519385836,-18.056005260268
"4165",girassol,2022/03/10,2022/06/20,-49.4378055548874,-18.0560170908173
"4166",girassol,2022/03/10,2022/06/20,-49.4376860944563,-18.0501542941822
"4167",girassol,2022/03/10,2022/06/20,-49.4373636034206,-18.0553091281133
"4168",girassol,2022/03/10,2022/06/20,-49.4386673498185,-18.0534020449626
"4169",girassol,2022/03/10,2022/06/20,-49.4407343375099,-18.0506302612251
"4170",girassol,2022/03/10,2022/06/20,-49.4402913529168,-18.053328948078
"4171",girassol,2022/03/10,2022/06/20,-49.4435110277104,-18.0484222540304
"4172",girassol,2022/03/10,2022/06/20,-49.4441044868126,-18.0448934995605
"4173",girassol,2022/03/10,2022/06/20,-49.4410888583485,-18.0483313051339
"4174",girassol,2022/03/10,2022/06/20,-49.4376465266118,-18.052426356383
"4175",girassol,2022/03/10,2022/06/20,-49.4403022203741,-18.052555704324
"4176",girassol,2022/03/10,2022/06/20,-49.4401447628513,-18.0476093196698
"4177",girassol,2022/03/10,2022/06/20,-49.4434899554457,-18.0449996966
"4178",girassol,2022/03/10,2022/06/20,-49.4447077265949,-18.0469278396697
"4179",girassol,2022/03/10,2022/06/20,-49.4403716812298,-18.0497612220116
"4180",girassol,2022/03/10,2022/06/20,-49.4417674916738,-18.0475344601822
"4181",girassol,2022/03/10,2022/06/20,-49.4392940773355,-18.0491018198497
"4182",girassol,2022/03/10,2022/06/20,-49.441701794289,-18.0514117682728
"4183",girassol,2022/03/10,2022/06/20,-49.4428755079395,-18.0430332943717
"4184",girassol,2022/03/10,2022/06/20,-49.4385943437542,-18.0505335078082
"4185",girassol,2022/03/10,2022/06/20,-49.4400680094093,-18.05352755257
"4186",girassol,2022/03/10,2022/06/20,-49.4411104950419,-18.0500275629645
"4187",girassol,2022/03/10,2022/06/20,-49.4447520883586,-18.0474163858242
"4188",girassol,2022/03/10,2022/06/20,-49.4413853231084,-18.0455958387034
"4189",girassol,2022/03/10,2022/06/20,-49.4374218586731,-18.0506703933594
"4190",girassol,2022/03/10,2022/06/20,-49.4406467351157,-18.048625084272
"4191",girassol,2022/03/10,2022/06/20,-49.4410776470071,-18.0540610662534
"4192",girassol,2022/03/10,2022/06/20,-49.4431169594529,-18.0435096097053
"4193",girassol,2022/03/10,2022/06/20,-49.4425098039638,-18.0463263997758
"4194",girassol,2022/03/10,2022/06/20,-49.4419012103234,-18.0464191297574
"4195",girassol,2022/03/10,2022/06/20,-49.4410983232044,-18.0519474720999
"4196",girassol,2022/03/10,2022/06/20,-49.4403811241254,-18.0511020307742
"4197",girassol,2022/03/10,2022/06/20,-49.439547439592,-18.0481925759613
"4198",girassol,2022/03/10,2022/06/20,-49.4443178893745,-18.0480348037166
"4199",girassol,2022/03/10,2022/06/20,-49.4420977317319,-18.0529100215295
"4200",girassol,2022/03/10,2022/06/20,-49.4433750777754,-18.0473990990161
"4201",girassol,2022/03/10,2022/06/20,-49.4429575803348,-18.0492697320788
"4202",girassol,2022/03/10,2022/06/20,-49.438744139509,-18.0476522855393
"4203",girassol,2022/03/10,2022/06/20,-49.4398256129575,-18.0511975133713
"4204",girassol,2022/03/10,2022/06/20,-49.43867575574,-18.0549786730254
"4205",girassol,2022/03/10,2022/06/20,-49.441734381852,-18.0526877056716
"4206",girassol,2022/03/10,2022/06/20,-49.4385619574966,-18.0527872907448
"4207",girassol,2022/03/10,2022/06/20,-49.4406221930591,-18.0516983294693
"4208",girassol,2022/03/10,2022/06/20,-49.4417403287126,-18.0450162130909
"4209",girassol,2022/03/10,2022/06/20,-49.4436713623648,-18.0479046870615
"4210",girassol,2022/03/10,2022/06/20,-49.4419350956441,-18.0444857831816
"4211",girassol,2022/03/10,2022/06/20,-49.441100015112,-18.0460184481777
"4212",girassol,2022/03/10,2022/06/20,-49.4374818134367,-18.0561588768534
"4213",girassol,2022/03/10,2022/06/20,-49.4378421808071,-18.0538872126208
"4214",girassol,2022/03/10,2022/06/20,-49.4445511750617,-18.0460953801904
"4215",girassol,2022/03/10,2022/06/20,-49.4391209908148,-18.0558260226553
"4216",girassol,2022/03/10,2022/06/20,-49.4439107542956,-18.0445383753039
"4217",girassol,2022/03/10,2022/06/20,-49.4380141995636,-18.0514782087651
"4218",girassol,2022/03/10,2022/06/20,-49.4413517337296,-18.0446652451272
"4219",girassol,2022/03/10,2022/06/20,-49.4382635397431,-18.0552540567729
"4220",girassol,2022/03/10,2022/06/20,-49.4374789961422,-18.0543701013893
"4221",girassol,2022/03/10,2022/06/20,-49.4391127444462,-18.047107776258
"4222",girassol,2022/03/10,2022/06/20,-49.4427671163066,-18.0442428084635
"4223",girassol,2022/03/10,2022/06/20,-49.4416843351296,-18.0543950009841
"4224",girassol,2022/03/10,2022/06/20,-49.4398604123482,-18.0499907872736
"4225",girassol,2022/03/10,2022/06/20,-49.4372271101897,-18.055944028943
"4226",girassol,2022/03/10,2022/06/20,-49.4369591569246,-18.0541515082111
"4227",girassol,2022/03/10,2022/06/20,-49.436941523721,-18.0557895419886
"4228",girassol,2022/03/10,2022/06/20,-49.4402806198469,-18.053913317319
"4229",girassol,2022/03/10,2022/06/20,-49.4412527915348,-18.049140340926
"4230",girassol,2022/03/10,2022/06/20,-49.4424091488396,-18.0459132367421
"4231",girassol,2022/03/10,2022/06/20,-49.4449382055368,-18.0471376523614
"4232",girassol,2022/03/10,2022/06/20,-49.4392193079065,-18.0526267381604
"4233",girassol,2022/03/10,2022/06/20,-49.4419108039629,-18.0501496657347
"4234",girassol,2022/03/10,2022/06/20,-49.4425176162788,-18.050305984524
"4235",girassol,2022/03/10,2022/06/20,-49.4402205856519,-18.0458927961416
"4236",girassol,2022/03/10,2022/06/20,-49.4415101198121,-18.0477823377691
"4237",girassol,2022/03/10,2022/06/20,-49.4420923232526,-18.0455381149352
"4238",girassol,2022/03/10,2022/06/20,-49.4440153541218,-18.0459311072778
"4239",girassol,2022/03/10,2022/06/20,-49.4374661175014,-18.0529637498773
"4240",girassol,2022/03/10,2022/06/20,-49.4404978767188,-18.0481014565055
"4241",girassol,2022/03/10,2022/06/20,-49.4384321251235,-18.0491033096431
"4242",girassol,2022/03/10,2022/06/20,-49.44169660504,-18.0505728440602
"4243",girassol,2022/03/10,2022/06/20,-49.4438553808966,-18.0488053720318
"4244",girassol,2022/03/10,2022/06/20,-49.4379391279997,-18.0530007171181
"4245",girassol,2022/03/10,2022/06/20,-49.441580731568,-18.0444026783488
"4246",girassol,2022/03/10,2022/06/20,-49.4412659672912,-18.0505997241424
"4247",girassol,2022/03/10,2022/06/20,-49.440983365201,-18.0554527055027
"4248",girassol,2022/03/10,2022/06/20,-49.442367531372,-18.0483536624549
"4249",girassol,2022/03/10,2022/06/20,-49.4446189801526,-18.045615430165
"4250",girassol,2022/03/10,2022/06/20,-49.4397025793312,-18.0549253720182
"4251",girassol,2022/03/10,2022/06/20,-49.4427353597578,-18.0474114161333
"4252",girassol,2022/03/10,2022/06/20,-49.4437016116648,-18.0442516773331
"4253",girassol,2022/03/10,2022/06/20,-49.439524844794,-18.0554570078716
"4254",girassol,2022/03/10,2022/06/20,-49.4400829277698,-18.0461336959053
"4255",girassol,2022/03/10,2022/06/20,-49.4396148459941,-18.0514810807514
"4256",girassol,2022/03/10,2022/06/20,-49.4376556709005,-18.0495862783679
"4257",girassol,2022/03/10,2022/06/20,-49.440182382136,-18.0508973476489
"4258",girassol,2022/03/10,2022/06/20,-49.4432620253944,-18.0453427218808
"4259",girassol,2022/03/10,2022/06/20,-49.4376785307715,-18.0511936537779
"4260",girassol,2022/03/10,2022/06/20,-49.4368248356123,-18.0504007512487
"4261",girassol,2022/03/10,2022/06/20,-49.4372032326237,-18.050451514442
"4262",girassol,2022/03/10,2022/06/20,-49.4430222946687,-18.0447803099041
"4263",girassol,2022/03/10,2022/06/20,-49.4426040917658,-18.0454402472292
"4264",girassol,2022/03/10,2022/06/20,-49.4432248685939,-18.0461379315741
"4265",girassol,2022/03/10,2022/06/20,-49.4419720647009,-18.0523614619073
"4266",girassol,2022/03/10,2022/06/20,-49.441133905159,-18.0488864035188
"4267",girassol,2022/03/10,2022/06/20,-49.4424974811963,-18.0516118768506
"4268",girassol,2022/03/10,2022/06/20,-49.4421521769839,-18.0490812019954
"4269",girassol,2022/03/10,2022/06/20,-49.4418239187806,-18.0485995151819
"4270",girassol,2022/03/10,2022/06/20,-49.4422907521718,-18.047289290495
"4271",girassol,2022/03/10,2022/06/20,-49.438546256459,-18.0496072869303
"4272",girassol,2022/03/10,2022/06/20,-49.4404428203533,-18.0522983766457
"4273",girassol,2022/03/10,2022/06/20,-49.4436528653386,-18.0468914411821
"4274",girassol,2022/03/10,2022/06/20,-49.4415424201789,-18.0497203068148
"4275",girassol,2022/03/10,2022/06/20,-49.4375626310788,-18.0521606450197
"4276",girassol,2022/03/10,2022/06/20,-49.4371481968012,-18.0548854671262
"4277",girassol,2022/03/10,2022/06/20,-49.4371771056247,-18.0543918922966
"4278",girassol,2022/03/10,2022/06/20,-49.4432541875471,-18.0476691350576
"4279",girassol,2022/03/10,2022/06/20,-49.437992065093,-18.0487466574626
"4280",girassol,2022/03/10,2022/06/20,-49.4381292197342,-18.049212613118
"4281",girassol,2022/03/10,2022/06/20,-49.4389335109207,-18.0532874420443
"4282",girassol,2022/03/10,2022/06/20,-49.4401312795907,-18.0500786126183
"4283",girassol,2022/03/10,2022/06/20,-49.4381945823492,-18.0500065962239
"4284",girassol,2022/03/10,2022/06/20,-49.4387714988398,-18.0499136798867
"4285",girassol,2022/03/10,2022/06/20,-49.4368953232577,-18.0514977817716
"4286",girassol,2022/03/10,2022/06/20,-49.4412203714451,-18.0513655583517
"4287",girassol,2022/03/10,2022/06/20,-49.440053161552,-18.0483127633685
"4288",girassol,2022/03/10,2022/06/20,-49.4364254056655,-18.0563672536418
"4289",girassol,2022/03/10,2022/06/20,-49.4401488604717,-18.0545552323244
"4290",girassol,2022/03/11,2022/06/20,-49.4342701660981,-18.0537431840587
"4291",girassol,2022/03/11,2022/06/20,-49.4341156278421,-18.0563830442777
"4292",girassol,2022/03/11,2022/06/20,-49.4331329879915,-18.052749659329
"4293",girassol,2022/03/11,2022/06/20,-49.4330022340852,-18.0518068774625
"4294",girassol,2022/03/11,2022/06/20,-49.4348971598898,-18.0552647393898
"4295",girassol,2022/03/11,2022/06/20,-49.4304743475848,-18.0544746390543
"4296",girassol,2022/03/11,2022/06/20,-49.4297484498884,-18.0548246652718
"4297",girassol,2022/03/11,2022/06/20,-49.4274843684896,-18.053149338905
"4298",girassol,2022/03/11,2022/06/20,-49.4316372176215,-18.0538090667911
"4299",girassol,2022/03/11,2022/06/20,-49.4286627071615,-18.0525773406811
"4300",girassol,2022/03/11,2022/06/20,-49.4340550796942,-18.0543149163696
"4301",girassol,2022/03/11,2022/06/20,-49.4293562012912,-18.053739947595
"4302",girassol,2022/03/11,2022/06/20,-49.4313932399746,-18.0499873687512
"4303",girassol,2022/03/11,2022/06/20,-49.4325274536255,-18.050992078746
"4304",girassol,2022/03/11,2022/06/20,-49.4313558614868,-18.0564284537576
"4305",girassol,2022/03/11,2022/06/20,-49.4323995088227,-18.0505078322932
"4306",girassol,2022/03/11,2022/06/20,-49.427917198244,-18.0528291181214
"4307",girassol,2022/03/11,2022/06/20,-49.4300318264906,-18.0531350242946
"4308",girassol,2022/03/11,2022/06/20,-49.4318234179533,-18.0500353033811
"4309",girassol,2022/03/11,2022/06/20,-49.4320070170679,-18.0557560085031
"4310",girassol,2022/03/11,2022/06/20,-49.4309637206351,-18.0516894037489
"4311",girassol,2022/03/11,2022/06/20,-49.4316553866028,-18.0513854788486
"4312",girassol,2022/03/11,2022/06/20,-49.4275404593169,-18.052865176565
"4313",girassol,2022/03/11,2022/06/20,-49.4321733567426,-18.0506724521225
"4314",girassol,2022/03/11,2022/06/20,-49.4328321342742,-18.0508341504187
"4315",girassol,2022/03/11,2022/06/20,-49.432902286985,-18.0560608037728
"4316",girassol,2022/03/11,2022/06/20,-49.4307140649818,-18.0520434340691
"4317",girassol,2022/03/11,2022/06/20,-49.4339573071729,-18.0548206367107
"4318",girassol,2022/03/11,2022/06/20,-49.4313484563259,-18.052620096073
"4319",girassol,2022/03/11,2022/06/20,-49.4292887362071,-18.0515181876841
"4320",girassol,2022/03/11,2022/06/20,-49.4283426966319,-18.0540807315547
"4321",girassol,2022/03/11,2022/06/20,-49.4310844861894,-18.0514171406867
"4322",girassol,2022/03/11,2022/06/20,-49.433468110769,-18.0542069063568
"4323",girassol,2022/03/11,2022/06/20,-49.4327812611702,-18.053092284801
"4324",girassol,2022/03/11,2022/06/20,-49.4295059522914,-18.0528990498276
"4325",girassol,2022/03/11,2022/06/20,-49.4326052207395,-18.0497952981802
"4326",girassol,2022/03/11,2022/06/20,-49.4299263743177,-18.0555653640672
"4327",girassol,2022/03/11,2022/06/20,-49.4308801307285,-18.0507410238994
"4328",girassol,2022/03/11,2022/06/20,-49.4314480691851,-18.054049483006
"4329",girassol,2022/03/11,2022/06/20,-49.4312633183975,-18.0545300639796
"4330",girassol,2022/03/11,2022/06/20,-49.4334716655616,-18.0533775674947
"4331",girassol,2022/03/11,2022/06/20,-49.4322704615731,-18.0540783752115
"4332",girassol,2022/03/11,2022/06/20,-49.4293618178867,-18.0543001231429
"4333",girassol,2022/03/11,2022/06/20,-49.4295260439063,-18.051141524057
"4334",girassol,2022/03/11,2022/06/20,-49.4308761012345,-18.0540438540028
"4335",girassol,2022/03/11,2022/06/20,-49.4339793198767,-18.0521628704264
"4336",girassol,2022/03/11,2022/06/20,-49.4321966176363,-18.0525227665194
"4337",girassol,2022/03/11,2022/06/20,-49.4307733232089,-18.0548093013503
"4338",girassol,2022/03/11,2022/06/20,-49.4316919413175,-18.0567522551383
"4339",girassol,2022/03/11,2022/06/20,-49.4332788023847,-18.0560903597476
"4340",girassol,2022/03/11,2022/06/20,-49.4327478783151,-18.0550984241365
"4341",girassol,2022/03/11,2022/06/20,-49.4300795081384,-18.051029165069
"4342",girassol,2022/03/11,2022/06/20,-49.4337549080532,-18.0565013075622
"4343",girassol,2022/03/11,2022/06/20,-49.4273147629204,-18.0534753522685
"4344",girassol,2022/03/11,2022/06/20,-49.4304556317882,-18.0560742972765
"4345",girassol,2022/03/11,2022/06/20,-49.4267941035956,-18.0529328861464
"4346",girassol,2022/03/11,2022/06/20,-49.4301161838639,-18.0553190756137
"4347",girassol,2022/03/11,2022/06/20,-49.430560418733,-18.0531931108564
"4348",girassol,2022/03/11,2022/06/20,-49.4290078050457,-18.0529921152503
